Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,87478,-,-,-,34.45,-118.54,-8,416,-8,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,,3.2.0
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Surface Albedo,Pressure,Temperature,Wind Direction,Wind Speed,,,,,,
1999,1,1,0,30,3,0,0,0,0.16,970,6,10,3.7,,,,,,
1999,1,1,1,30,1,0,0,0,0.16,970,6,10,3.4000000000000004,,,,,,
1999,1,1,2,30,0,0,0,0,0.16,970,6,11,3.2,,,,,,
1999,1,1,3,30,0,0,0,0,0.16,970,6,14,3.1,,,,,,
1999,1,1,4,30,-1,0,0,0,0.16,970,5,20,3.2,,,,,,
1999,1,1,5,30,-2,0,0,0,0.16,970,5,28,3.4000000000000004,,,,,,
1999,1,1,6,30,-4,0,0,0,0.16,970,6,35,4,,,,,,
1999,1,1,7,30,-4,22,474,58,0.16,970,8,39,5,,,,,,
1999,1,1,8,30,-4,43,780,236,0.16,970,11,40,5.7,,,,,,
1999,1,1,9,30,-4,53,896,399,0.16,970,14,46,5.7,,,,,,
1999,1,1,10,30,-4,60,946,518,0.16,970,17,51,5.1000000000000005,,,,,,
1999,1,1,11,30,-4,61,970,578,0.16,970,18,52,4.3,,,,,,
1999,1,1,12,30,-5,61,970,576,0.16,970,19,53,3.7,,,,,,
1999,1,1,13,30,-5,60,941,510,0.16,970,20,53,3.1,,,,,,
1999,1,1,14,30,-5,54,882,387,0.16,970,19,51,2.3000000000000003,,,,,,
1999,1,1,15,30,-2,43,754,221,0.16,970,16,45,1.4000000000000001,,,,,,
1999,1,1,16,30,0,20,412,46,0.16,970,12,25,1.2000000000000002,,,,,,
1999,1,1,17,30,-1,0,0,0,0.16,970,10,16,1.4000000000000001,,,,,,
1999,1,1,18,30,-1,0,0,0,0.16,970,9,16,1.5,,,,,,
1999,1,1,19,30,-2,0,0,0,0.16,970,8,19,1.5,,,,,,
1999,1,1,20,30,-3,0,0,0,0.16,970,7,21,1.7000000000000002,,,,,,
1999,1,1,21,30,-4,0,0,0,0.16,970,7,23,1.8,,,,,,
1999,1,1,22,30,-5,0,0,0,0.16,970,7,23,1.9000000000000001,,,,,,
1999,1,1,23,30,-6,0,0,0,0.16,970,7,23,2,,,,,,
1999,1,2,0,30,-6,0,0,0,0.16,970,7,25,2.1,,,,,,
1999,1,2,1,30,-7,0,0,0,0.16,970,7,28,2.2,,,,,,
1999,1,2,2,30,-7,0,0,0,0.16,970,6,30,2.2,,,,,,
1999,1,2,3,30,-7,0,0,0,0.16,970,6,33,2.4000000000000004,,,,,,
1999,1,2,4,30,-7,0,0,0,0.16,970,6,36,2.7,,,,,,
1999,1,2,5,30,-7,0,0,0,0.16,970,6,37,3,,,,,,
1999,1,2,6,30,-8,0,0,0,0.16,970,6,39,3.8000000000000003,,,,,,
1999,1,2,7,30,-8,22,488,59,0.16,970,8,42,4.9,,,,,,
1999,1,2,8,30,-8,43,798,240,0.16,970,12,42,5.6000000000000005,,,,,,
1999,1,2,9,30,-8,53,915,407,0.16,970,15,47,5.7,,,,,,
1999,1,2,10,30,-8,58,970,528,0.16,970,18,55,5.4,,,,,,
1999,1,2,11,30,-8,61,991,591,0.16,970,19,58,5,,,,,,
1999,1,2,12,30,-9,62,989,589,0.16,970,20,63,4.5,,,,,,
1999,1,2,13,30,-10,59,964,522,0.16,970,21,67,4,,,,,,
1999,1,2,14,30,-10,54,902,396,0.16,970,20,66,2.9000000000000004,,,,,,
1999,1,2,15,30,-5,43,770,227,0.16,970,16,59,1.7000000000000002,,,,,,
1999,1,2,16,30,-2,20,433,49,0.16,970,12,40,1.4000000000000001,,,,,,
1999,1,2,17,30,-3,0,0,0,0.16,970,10,37,1.5,,,,,,
1999,1,2,18,30,-4,0,0,0,0.16,970,9,39,1.6,,,,,,
1999,1,2,19,30,-4,0,0,0,0.16,970,9,42,1.7000000000000002,,,,,,
1999,1,2,20,30,-5,0,0,0,0.16,970,8,43,1.7000000000000002,,,,,,
1999,1,2,21,30,-5,0,0,0,0.16,970,8,44,1.8,,,,,,
1999,1,2,22,30,-5,0,0,0,0.16,970,8,44,2,,,,,,
1999,1,2,23,30,-6,0,0,0,0.16,970,8,45,2.3000000000000003,,,,,,
1999,1,3,0,30,-6,0,0,0,0.16,970,8,46,2.8000000000000003,,,,,,
1999,1,3,1,30,-6,0,0,0,0.16,970,8,45,3.4000000000000004,,,,,,
1999,1,3,2,30,-5,0,0,0,0.16,970,9,46,4.2,,,,,,
1999,1,3,3,30,-5,0,0,0,0.16,970,9,46,5,,,,,,
1999,1,3,4,30,-5,0,0,0,0.16,970,8,46,5.4,,,,,,
1999,1,3,5,30,-5,0,0,0,0.16,970,8,45,5.5,,,,,,
1999,1,3,6,30,-5,0,0,0,0.16,970,8,46,5.6000000000000005,,,,,,
1999,1,3,7,30,-5,23,462,58,0.16,970,9,46,5.6000000000000005,,,,,,
1999,1,3,8,30,-4,45,787,239,0.16,970,12,46,6.1000000000000005,,,,,,
1999,1,3,9,30,-4,55,910,407,0.16,970,15,53,6.5,,,,,,
1999,1,3,10,30,-5,62,965,530,0.16,970,17,58,6.300000000000001,,,,,,
1999,1,3,11,30,-6,66,989,595,0.16,970,18,58,5.6000000000000005,,,,,,
1999,1,3,12,30,-6,67,988,595,0.16,970,19,58,4.800000000000001,,,,,,
1999,1,3,13,30,-7,63,968,530,0.16,970,19,58,4.2,,,,,,
1999,1,3,14,30,-7,59,907,405,0.16,970,18,57,3.2,,,,,,
1999,1,3,15,30,-4,48,777,235,0.16,970,14,53,1.9000000000000001,,,,,,
1999,1,3,16,30,-1,23,428,52,0.16,970,11,41,1.3,,,,,,
1999,1,3,17,30,-2,0,0,0,0.16,970,9,37,1.4000000000000001,,,,,,
1999,1,3,18,30,-2,0,0,0,0.16,970,8,37,1.5,,,,,,
1999,1,3,19,30,-3,0,0,0,0.16,970,8,38,1.6,,,,,,
1999,1,3,20,30,-4,0,0,0,0.16,970,7,37,1.8,,,,,,
1999,1,3,21,30,-4,0,0,0,0.16,980,7,35,1.9000000000000001,,,,,,
1999,1,3,22,30,-5,0,0,0,0.16,980,7,33,2,,,,,,
1999,1,3,23,30,-5,0,0,0,0.16,980,6,32,2,,,,,,
1999,1,4,0,30,-5,0,0,0,0.16,970,6,32,2.1,,,,,,
1999,1,4,1,30,-6,0,0,0,0.16,970,6,32,2.1,,,,,,
1999,1,4,2,30,-6,0,0,0,0.16,970,6,32,2.3000000000000003,,,,,,
1999,1,4,3,30,-6,0,0,0,0.16,970,5,33,2.5,,,,,,
1999,1,4,4,30,-7,0,0,0,0.16,970,5,35,2.8000000000000003,,,,,,
1999,1,4,5,30,-8,0,0,0,0.16,980,5,36,3.2,,,,,,
1999,1,4,6,30,-8,0,0,0,0.16,980,5,37,3.8000000000000003,,,,,,
1999,1,4,7,30,-9,24,469,59,0.16,980,7,39,4.7,,,,,,
1999,1,4,8,30,-9,48,792,243,0.16,980,10,40,5.2,,,,,,
1999,1,4,9,30,-8,59,914,413,0.16,980,13,44,5.300000000000001,,,,,,
1999,1,4,10,30,-7,66,970,537,0.16,980,16,54,5,,,,,,
