Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,81610,-,-,-,33.85,-117.94,-8,42,-8,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,,3.2.0
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Surface Albedo,Pressure,Temperature,Wind Direction,Wind Speed,,,,,,
1999,1,1,0,30,3,0,0,0,0.14,990,8,33,2.7,,,,,,
1999,1,1,1,30,2,0,0,0,0.14,990,8,33,2.6,,,,,,
1999,1,1,2,30,1,0,0,0,0.14,990,8,33,2.7,,,,,,
1999,1,1,3,30,1,0,0,0,0.14,990,8,36,3,,,,,,
1999,1,1,4,30,0,0,0,0,0.14,990,7,41,3.4000000000000004,,,,,,
1999,1,1,5,30,0,0,0,0,0.14,1000,7,47,3.7,,,,,,
1999,1,1,6,30,0,0,0,0,0.14,1000,7,51,3.9000000000000004,,,,,,
1999,1,1,7,30,0,25,498,69,0.14,1000,9,51,4.1000000000000005,,,,,,
1999,1,1,8,30,0,45,785,249,0.14,1000,12,52,4.2,,,,,,
1999,1,1,9,30,-1,55,895,412,0.14,1000,15,54,4,,,,,,
1999,1,1,10,30,0,63,941,528,0.14,1000,18,56,3.2,,,,,,
1999,1,1,11,30,-1,64,963,587,0.14,1000,20,55,2.1,,,,,,
1999,1,1,12,30,-1,64,961,581,0.14,990,21,47,1.3,,,,,,
1999,1,1,13,30,0,62,932,512,0.14,990,21,25,0.9,,,,,,
1999,1,1,14,30,0,56,869,387,0.14,990,20,351,0.9,,,,,,
1999,1,1,15,30,2,45,735,218,0.14,990,17,308,1.1,,,,,,
1999,1,1,16,30,3,20,380,43,0.14,990,14,313,1.4000000000000001,,,,,,
1999,1,1,17,30,3,0,0,0,0.14,1000,12,330,1.5,,,,,,
